Date,Open,High,Low,Close,Adj Close,Volume,Open_above_value,High_above_value,Low_above_value,Close_above_value,Adj Close_above_value,Volume_above_value
1999-04-06,0.01851586048514431,0.011526567332021287,0.016175621028307274,0.0019707207207206867,0.0019701835379402066,0.3203679000210631,0.01851586048514431,0.011526567332021287,0.016175621028307274,0.0019707207207206867,0.0019701835379402066,0.3203679000210631
1999-04-07,0.012401352874858995,0.0005558643690939391,-0.02046617396247863,-0.010396178701882586,-0.010395743829763382,0.5850792300329681,0.012401352874858995,0.0005558643690939391,-0.02046617396247863,-0.010396178701882586,-0.010395743829763382,0.5850792300329681
1999-04-08,-0.021158129175946505,-0.009166666666666656,-0.0005803830528148257,0.007950028392958552,0.00794979693400899,-0.3330537757053239,-0.021158129175946505,-0.009166666666666656,-0.0005803830528148257,0.007950028392958552,0.00794979693400899,-0.3330537757053239
1999-04-09,0.007963594994311762,0.0036445192038128127,0.026132404181184565,0.00619718309859163,0.0061970155212920375,-0.3779487953322267,0.007963594994311762,0.0036445192038128127,0.026132404181184565,0.00619718309859163,0.0061970155212920375,-0.3779487953322267
1999-04-12,-0.015801354401805856,-0.0022346368715083775,-0.014148273910582931,-0.006718924972004436,-0.006718686595495349,1.2103177811918817,-0.015801354401805856,-0.0022346368715083775,-0.014148273910582931,-0.006718924972004436,-0.006718686595495349,1.2103177811918817
1999-04-13,0.023509174311926673,0.0016797312430010258,-0.003444316877152742,-0.013528748590755368,-0.013528745523235575,-0.08887872690689591,0.023509174311926673,0.0016797312430010258,-0.003444316877152742,-0.013528748590755368,-0.013528745523235575,-0.08887872690689591
1999-04-14,-0.007282913165266081,-0.008384572386808231,-0.032114055299539146,-0.03428571428571425,-0.03428546303408886,1.1334444199072493,-0.007282913165266081,-0.008384572386808231,-0.032114055299539146,-0.03428571428571425,-0.03428546303408886,1.1334444199072493
1999-04-15,-0.04288939051918739,-0.03283540022547915,-0.02633536676089865,0.013609467455621305,0.013609285778788616,-0.16953203662403904,-0.04288939051918739,-0.03283540022547915,-0.02633536676089865,0.013609467455621305,0.013609285778788616,-0.16953203662403904
1999-04-16,0.007665094339622591,-0.003934139589100938,0.011002444987775029,-0.029188558085230576,-0.0291888114542459,-0.021336385165376837,0.007665094339622591,-0.003934139589100938,0.011002444987775029,-0.029188558085230576,-0.0291888114542459,-0.021336385165376837
1999-04-19,-0.02047981275599764,-0.012287887653598561,-0.05184401451027809,-0.04690318701142515,-0.04690297125652876,0.12658330438809773,-0.02047981275599764,-0.012287887653598561,-0.05184401451027809,-0.04690318701142515,-0.04690297125652876,0.12658330438809773
1999-04-20,-0.05734767025089604,-0.03199052132701419,-0.0033476805356288386,0.02271293375394312,0.022713196187489126,-0.10518689043503282,-0.05734767025089604,-0.03199052132701419,-0.0033476805356288386,0.02271293375394312,0.022713196187489126,-0.10518689043503282
1999-04-21,0.03675538656527255,0.041615667074663465,0.03262955854126681,0.04935225169648372,0.0493519334710959,-0.3717324390131851,0.03675538656527255,0.041615667074663465,0.03262955854126681,0.04935225169648372,0.0493519334710959,-0.3717324390131851
1999-04-22,0.04951100244498785,0.029377203290246845,0.056846344485749656,0.027042915931804856,0.027042812354335144,0.2458959453036451,0.04951100244498785,0.029377203290246845,0.056846344485749656,0.027042915931804856,0.027042812354335144,0.2458959453036451
1999-04-23,0.012230634828188647,0.01769406392694073,0.0083540964385167,0.013165426445334916,0.013165580505462238,-0.48172494240899155,0.012230634828188647,0.01769406392694073,0.0083540964385167,0.013165426445334916,0.013165580505462238,-0.48172494240899155
1999-04-26,0.025316455696202445,0.0229949523275379,0.032703488372092915,0.023022598870056532,0.023022543948636676,-0.23263122133514524,0.025316455696202445,0.0229949523275379,0.032703488372092915,0.023022598870056532,0.023022543948636676,-0.23263122133514524
1999-04-27,0.023569023569023573,0.004934210526315708,-0.009007741027445504,-0.015325141515946439,-0.015325162537167425,2.0405460247186866,0.023569023569023573,0.004934210526315708,-0.009007741027445504,-0.015325141515946439,-0.015325162537167425,2.0405460247186866
1999-04-28,-0.030701754385964897,-0.03218767048554283,-0.026132651611986968,-0.034212002243410033,-0.034211922219269164,-0.5342538889023709,-0.030701754385964897,-0.03218767048554283,-0.026132651611986968,-0.034212002243410033,-0.034211922219269164,-0.5342538889023709
1999-04-29,-0.03054298642533937,-0.028184892897407,-0.02464634679889166,-0.008130081300813052,-0.008130175138099882,1.494294497707378,-0.03054298642533937,-0.028184892897407,-0.02464634679889166,-0.008130081300813052,-0.008130175138099882,1.494294497707378
1999-04-30,0.010501750291715295,0.009860788863109038,-0.00837320574162681,0.0064402810304449165,0.006440355973379441,-0.2012199580117191,0.010501750291715295,0.009860788863109038,-0.00837320574162681,0.0064402810304449165,0.006440355973379441,-0.2012199580117191
1999-05-03,-0.010392609699769073,-0.01148765077541647,0.014022919179734528,-0.005235602094240788,-0.005235910388870724,-0.27364140383911295,-0.010392609699769073,-0.01148765077541647,0.014022919179734528,-0.005235602094240788,-0.005235910388870724,-0.27364140383911295
1999-05-04,-0.0005834305717619115,0.011040092969204052,-0.004907063197026051,-0.015789473684210575,-0.01578924603097842,0.3887198689445355,-0.0005834305717619115,0.011040092969204052,-0.004907063197026051,-0.015789473684210575,-0.01578924603097842,0.3887198689445355
1999-05-05,-0.016929363689433763,-0.0034482758620689724,-0.02390914524805743,0.030303030303030276,0.030303045639976878,-0.1805631173679707,-0.016929363689433763,-0.0034482758620689724,-0.02390914524805743,0.030303030303030276,0.030303045639976878,-0.1805631173679707
1999-05-06,0.020190023752969077,-0.0005767012687427631,0.013472137170851273,-0.03633217993079585,-0.03633227483458945,0.2001803426510369,0.020190023752969077,-0.0005767012687427631,0.013472137170851273,-0.03633217993079585,-0.03633227483458945,0.2001803426510369
1999-05-07,-0.01862630966239809,-0.019042123485285667,-0.0030211480362537513,0.014362657091562037,0.01436291044320881,0.08284234252046341,-0.01862630966239809,-0.019042123485285667,-0.0030211480362537513,0.014362657091562037,0.01436291044320881,0.08284234252046341
1999-05-10,0.011862396204033177,0.01382352941176479,0.021818181818181737,0.010029498525073732,0.01002936234127505,-0.35459879248222803,0.011862396204033177,0.01382352941176479,0.021818181818181737,0.010029498525073732,0.01002936234127505,-0.35459879248222803
1999-05-11,0.011723329425556761,0.014215259646068956,0.017793594306049876,0.015771028037383283,0.015771128205315232,-0.17006469134871094,0.011723329425556761,0.014215259646068956,0.017793594306049876,0.015771028037383283,0.015771128205315232,-0.17006469134871094
1999-05-12,0.012166859791425289,0.018878718535469075,-0.011655011655011704,0.02070155261644624,0.02070138272360844,0.42116625761294424,0.012166859791425289,0.018878718535469075,-0.011655011655011704,0.02070155261644624,0.02070138272360844,0.42116625761294424
1999-05-13,0.02404121350887234,0.006176305446378372,0.022405660377358583,-0.018591549295774668,-0.018591366488271532,-0.21134688264547385,0.02404121350887234,0.006176305446378372,0.022405660377358583,-0.018591549295774668,-0.018591366488271532,-0.21134688264547385
1999-05-14,-0.045276690888764626,-0.0357142857142857,-0.021914648212226107,-0.01894374282433986,-0.018943797513827243,0.23736820762368205,-0.045276690888764626,-0.0357142857142857,-0.021914648212226107,-0.01894374282433986,-0.018943797513827243,0.23736820762368205
1999-05-17,-0.008196721311475419,0.00983796296296302,-0.011055424528301883,0.017992978349912203,0.017992604620496566,-0.18832647844396744,-0.008196721311475419,0.00983796296296302,-0.011055424528301883,0.017992978349912203,0.017992604620496566,-0.18832647844396744
1999-05-18,0.025974025974025983,0.0017191977077364307,0.020718437919212906,-0.0044546630262969344,-0.004454063285186494,-0.06450115072475471,0.025974025974025983,0.0017191977077364307,0.020718437919212906,-0.0044546630262969344,-0.004454063285186494,-0.06450115072475471
1999-05-19,0.0005753739930955959,0.005148741418764313,0.0,0.01385681293302543,0.01385623197243957,-0.13834998597293857,0.0005753739930955959,0.005148741418764313,0.0,0.01385681293302543,0.01385623197243957,-0.13834998597293857
1999-05-20,0.011932144910868248,0.0015651678998291896,-0.004088785046728938,-0.027477220956719783,-0.027477062428951093,-0.24899819675415746,0.011932144910868248,0.0015651678998291896,-0.004088785046728938,-0.027477220956719783,-0.027477062428951093,-0.24899819675415746
1999-05-21,-0.026566273618411684,-0.023724960931950534,-0.012903225806451646,-0.00922266139657446,-0.009222603237940885,0.8272860668311879,-0.026566273618411684,-0.023724960931950534,-0.012903225806451646,-0.00922266139657446,-0.009222603237940885,0.8272860668311879
1999-05-24,-0.010507880910682998,-0.011641443538998875,-0.0267379679144385,-0.02541371158392436,-0.025413840168097668,-0.12673151679959116,-0.010507880910682998,-0.011641443538998875,-0.0267379679144385,-0.02541371158392436,-0.025413840168097668,-0.12673151679959116
1999-05-25,-0.02831858407079646,-0.01590106007067138,-0.030525030525030528,-0.03274711946634323,-0.032746903060492216,0.8570085059248886,-0.02831858407079646,-0.01590106007067138,-0.030525030525030528,-0.03274711946634323,-0.032746903060492216,0.8570085059248886
1999-05-26,-0.0188221007893139,-0.014961101137043742,-0.013853904282115859,0.02789968652037622,0.027899831331413827,0.5064823984874403,-0.0188221007893139,-0.014961101137043742,-0.013853904282115859,0.02789968652037622,0.027899831331413827,0.5064823984874403
1999-05-27,0.010519801980197974,0.009568651275820184,0.02937420178799499,-0.0009149130832570851,-0.000914836949472031,-0.1283878679217092,0.010519801980197974,0.009568651275820184,0.02937420178799499,-0.0009149130832570851,-0.000914836949472031,-0.1283878679217092
1999-05-28,0.009185548071034999,0.0073717466526252995,0.009305210918114204,0.016483516483516425,0.016483270281933304,-0.4441863654284588,0.009185548071034999,0.0073717466526252995,0.009305210918114204,0.016483516483516425,0.016483270281933304,-0.4441863654284588
1999-06-01,0.008495145631068013,-0.002389486260453988,-0.0049170251997541214,-0.022222222222222254,-0.02222247991238835,-0.46335332850159605,0.008495145631068013,-0.002389486260453988,-0.0049170251997541214,-0.022222222222222254,-0.02222247991238835,-0.46335332850159605
1999-06-02,-0.021058965102286442,-0.003592814371257469,-0.020228536133415687,0.016891891891891886,0.01689191781710675,0.7235998965546968,-0.021058965102286442,-0.003592814371257469,-0.020228536133415687,0.016891891891891886,0.01689191781710675,0.7235998965546968
1999-06-03,0.025199754148740094,0.0024038461538462563,0.022537431048069267,-0.014195107218363034,-0.014195275204858748,-0.0707533801243686,0.025199754148740094,0.0024038461538462563,0.022537431048069267,-0.014195107218363034,-0.014195275204858748,-0.0707533801243686
1999-06-04,-0.014388489208633115,0.011840527577937632,0.013563501849568338,0.030637254901960675,0.030637535698223806,0.16500116614937466,-0.014388489208633115,0.011840527577937632,0.013563501849568338,0.030637254901960675,0.030637535698223806,0.16500116614937466
1999-06-07,0.030261557177615472,0.023700192564064526,0.027980535279805263,0.020808561236623113,0.020808720960706184,-0.11514414192435629,0.030261557177615472,0.023700192564064526,0.027980535279805263,0.020808561236623113,0.020808720960706184,-0.11514414192435629
1999-06-08,0.01608856088560895,0.0007234843003907088,-0.014644970414201208,-0.025043680838672144,-0.025043722685723857,-0.2921213386936772,0.01608856088560895,0.0007234843003907088,-0.014644970414201208,-0.025043680838672144,-0.025043722685723857,-0.2921213386936772
1999-06-09,-0.02382335851249273,-0.01286871023713132,0.00825701846569582,0.016726403823178027,0.01672651335252051,0.030682991591680198,-0.02382335851249273,-0.01286871023713132,0.00825701846569582,0.016726403823178027,0.01672651335252051,0.030682991591680198
1999-06-10,0.0023809523809523725,-0.007470338362384643,-0.009976176295413919,-0.01145710928319621,-0.011457407986654178,0.1202232717904681,0.0023809523809523725,-0.007470338362384643,-0.009976176295413919,-0.01145710928319621,-0.011457407986654178,0.1202232717904681
1999-06-11,0.005938242280284944,0.0010330578512396382,-0.012182283050082732,-0.015156017830609159,-0.01515577497660614,0.7639367999659299,0.005938242280284944,0.0010330578512396382,-0.012182283050082732,-0.015156017830609159,-0.01515577497660614,0.7639367999659299
1999-06-14,-0.018299881936245543,-0.019312988353236027,-0.01218026796589522,-0.01885938442969226,-0.018859431210665245,-0.14672010429995896,-0.018299881936245543,-0.019312988353236027,-0.01218026796589522,-0.01885938442969226,-0.018859431210665245,-0.14672010429995896
1999-06-15,-0.019993986770895922,-0.0019542994588094276,0.0018495684340320562,0.014916192526526206,0.014916016469242344,-0.3529087205025182,-0.019993986770895922,-0.0019542994588094276,0.0018495684340320562,0.014916192526526206,0.014916016469242344,-0.3529087205025182
1999-06-16,0.03758245129621107,0.04518752824220518,0.03938461538461535,0.05136363636363628,0.05136389765233074,0.646319333610267,0.03758245129621107,0.04518752824220518,0.03938461538461535,0.05136363636363628,0.05136389765233074,0.646319333610267
1999-06-17,0.012418687167356612,0.015708315319210353,0.013617525162818334,0.011096699812653155,0.011096500510088925,0.08087541998114234,0.012418687167356612,0.015708315319210353,0.013617525162818334,0.011096699812653155,0.011096500510088925,0.08087541998114234
1999-06-18,0.015186915887850372,0.002837684449489286,0.013434579439252303,0.004561003420752607,0.004560976010501205,-0.6687102996645821,0.015186915887850372,0.002837684449489286,0.013434579439252303,0.004561003420752607,0.004560976010501205,-0.6687102996645821
1999-06-21,0.020713463751438344,0.027589134125636683,0.02074927953890482,0.029937570942111247,0.02993776196720077,0.9591306927755525,0.020713463751438344,0.027589134125636683,0.02074927953890482,0.029937570942111247,0.02993776196720077,0.9591306927755525
1999-06-22,0.016910935738444266,0.006195786864931829,-0.006211180124223614,-0.030169444827111147,-0.030169246522184112,0.02816794760155994,0.016910935738444266,0.006195786864931829,-0.006211180124223614,-0.030169444827111147,-0.030169246522184112,0.02816794760155994
1999-06-23,-0.024251662971175203,-0.019157088122605415,-0.006249999999999978,0.015767045454545547,0.01576690212924614,-0.11560555289612251,-0.024251662971175203,-0.019157088122605415,-0.006249999999999978,0.015767045454545547,0.01576690212924614,-0.11560555289612251
1999-06-24,0.015196705013492462,-0.0022321428571429047,-0.002858776443682154,-0.019857362606628404,-0.019857432433827538,0.5601956906422401,0.015196705013492462,-0.0022321428571429047,-0.002858776443682154,-0.019857362606628404,-0.019857432433827538,0.5601956906422401
1999-06-25,-0.012870733072188001,-0.005592841163310935,-0.005733944954128489,-0.001284063347125164,-0.0012840782240134407,-0.4238631511528608,-0.012870733072188001,-0.005592841163310935,-0.005733944954128489,-0.001284063347125164,-0.0012840782240134407,-0.4238631511528608
1999-06-28,0.0005668934240363743,0.008998875140607376,0.009515570934256035,0.0237142857142858,0.023713992950514573,-0.11225624160452086,0.0005668934240363743,0.008998875140607376,0.009515570934256035,0.0237142857142858,0.023713992950514573,-0.11225624160452086
1999-06-29,0.014164305949008416,0.016164994425863943,0.017423593259068948,0.013675690761931314,0.01367601180932887,0.17403668049359533,0.014164305949008416,0.016164994425863943,0.017423593259068948,0.013675690761931314,0.01367601180932887,0.17403668049359533
1999-06-30,0.01550279329608939,0.052111903455841935,0.008562605277933732,0.01541850220264318,0.015418680593970002,1.1629705346429047,0.01550279329608939,0.052111903455841935,0.008562605277933732,0.01541850220264318,0.015418680593970002,1.1629705346429047
1999-07-01,0.017741713656993507,-0.02659019812304486,0.012108559498956062,0.006778741865509863,0.006778665127721961,-0.6495407754422733,0.017741713656993507,-0.02659019812304486,0.012108559498956062,0.006778741865509863,0.006778665127721961,-0.6495407754422733
1999-07-02,0.00324324324324321,0.008034279592929794,0.020902090209020896,0.012658227848101333,0.012657531874959993,-0.5160202855216487,0.00324324324324321,0.008034279592929794,0.020902090209020896,0.012658227848101333,0.012657531874959993,-0.5160202855216487
1999-07-06,0.018318965517241326,0.014346439957491963,0.0010775862068965747,-0.006382978723404209,-0.0063826787556695574,1.6634766807995156,0.018318965517241326,0.014346439957491963,0.0010775862068965747,-0.006382978723404209,-0.0063826787556695574,1.6634766807995156
1999-07-07,-0.012169312169312163,-0.01571503404924046,-0.0021528525296017342,0.0016059957173446548,0.0016060907570096816,0.19616136808113893,-0.012169312169312163,-0.01571503404924046,-0.0021528525296017342,0.0016059957173446548,0.0016060907570096816,0.19616136808113893
1999-07-08,0.002142474558114671,0.013171899946780252,0.004314994606256839,0.01336183858898976,0.013361995737364074,0.0670152091254752,0.002142474558114671,0.013171899946780252,0.004314994606256839,0.01336183858898976,0.013361995737364074,0.0670152091254752
1999-07-09,0.017103153393907,0.0069599474720944965,0.014500537056927998,0.010021097046413407,0.0100210635966973,-0.6252293986636971,0.017103153393907,0.0069599474720944965,0.014500537056927998,0.010021097046413407,0.0100210635966973,-0.6252293986636971
1999-07-12,0.0099842354177615,0.00782472613458518,0.0026469031233455897,-0.005221932114882533,-0.005221696357422756,0.8579918227631453,0.0099842354177615,0.00782472613458518,0.0026469031233455897,-0.005221932114882533,-0.005221696357422756,0.8579918227631453
1999-07-13,-0.013527575442247697,-0.015010351966873725,-0.00686378035902846,-0.0047244094488189115,-0.004724612362763003,-0.20293748880530182,-0.013527575442247697,-0.015010351966873725,-0.00686378035902846,-0.0047244094488189115,-0.004724612362763003,-0.20293748880530182
1999-07-14,0.010021097046413407,0.015239096163951693,0.0037214247740564588,0.017009493670886,0.017009691081474987,0.10905296950240762,0.010021097046413407,0.015239096163951693,0.0037214247740564588,0.017009493670886,0.017009691081474987,0.10905296950240762
1999-07-15,0.010443864229765065,0.007246376811594235,0.01920021186440679,0.009205237910022035,0.009204974835887336,-0.053492343763568484,0.010443864229765065,0.007246376811594235,0.01920021186440679,0.009205237910022035,0.009204974835887336,-0.053492343763568484
1999-07-16,0.006201550387596955,0.014902363823227072,0.011433025854229006,0.009249743062692772,0.00924985103006648,-0.2486314566194685,0.006201550387596955,0.014902363823227072,0.011433025854229006,0.009249743062692772,0.00924985103006648,-0.2486314566194685
1999-07-19,0.012840267077555145,-0.0015189873417721378,-0.005138086062941527,-0.010183299389002087,-0.010183128026545085,0.3905734869144044,0.012840267077555145,-0.0015189873417721378,-0.005138086062941527,-0.010183299389002087,-0.010183128026545085,0.3905734869144044
1999-07-20,-0.026242393509127826,-0.024847870182555742,-0.037314396384764414,-0.038580246913580196,-0.03858032129393907,1.1714327528172106,-0.026242393509127826,-0.024847870182555742,-0.037314396384764414,-0.038580246913580196,-0.03858032129393907,1.1714327528172106
1999-07-21,-0.024606171071475114,-0.014950598023920958,-0.0032188841201716833,0.0048154093097914075,0.004815388582755098,-0.25995120438890906,-0.024606171071475114,-0.014950598023920958,-0.0032188841201716833,0.0048154093097914075,0.004815388582755098,-0.25995120438890906
1999-07-22,0.0026695141484249785,-0.008578593110729837,-0.017761033369214196,-0.025425985090521852,-0.02542597486634901,0.3795854431532548,0.0026695141484249785,-0.008578593110729837,-0.017761033369214196,-0.025425985090521852,-0.02542597486634901,0.3795854431532548
1999-07-23,-0.018104366347177825,-0.013977635782747577,-0.0060273972602740145,0.0015025269771888894,0.001502544226001934,-0.2002455704892926,-0.018104366347177825,-0.013977635782747577,-0.0060273972602740145,0.0015025269771888894,0.001502544226001934,-0.2002455704892926
1999-07-26,-0.0195227765726681,-0.012825705413797794,-0.015986769570010995,-0.02454991816693941,-0.024550431924894256,-0.11514651258770114,-0.0195227765726681,-0.012825705413797794,-0.015986769570010995,-0.02454991816693941,-0.024550431924894256,-0.11514651258770114
1999-07-27,0.008849557522123908,0.013129102844638973,0.01316526610644253,0.020134228187919545,0.020134469584035752,0.28104477611940304,0.008849557522123908,0.013129102844638973,0.01316526610644253,0.020134228187919545,0.020134469584035752,0.28104477611940304
1999-07-28,0.012061403508771829,0.009719222462202914,0.007602985899917147,0.019599780701754277,0.019600088884703215,-0.2600343702668064,0.012061403508771829,0.009719222462202914,0.007602985899917147,0.019599780701754277,0.019600088884703215,-0.2600343702668064
1999-07-29,-0.011375947995666325,-0.016042780748663055,-0.011112635478117694,-0.02137384056996905,-0.021374161646219636,0.28262709362514515,-0.011375947995666325,-0.016042780748663055,-0.011112635478117694,-0.02137384056996905,-0.021374161646219636,0.28262709362514515
1999-07-30,0.0016438356164383272,0.004347826086956497,0.0034683684794671876,-0.0049450549450549275,-0.004945191194116627,-0.16007610980680997,0.0016438356164383272,0.004347826086956497,0.0034683684794671876,-0.0049450549450549275,-0.004945191194116627,-0.16007610980680997
1999-08-02,-0.007658643326039383,0.0010822510822510178,-0.005115443107977291,-0.002760905577029238,-0.0027603113448074756,-0.11920638690465313,-0.007658643326039383,0.0010822510822510178,-0.005115443107977291,-0.002760905577029238,-0.0027603113448074756,-0.11920638690465313
1999-08-03,0.009233737596471947,-0.010270270270270276,-0.017231795441912223,-0.006506090808416354,-0.00650640027921634,0.34873060648801135,0.009233737596471947,-0.010270270270270276,-0.017231795441912223,-0.006506090808416354,-0.00650640027921634,0.34873060648801135
1999-08-04,-0.01993718421411994,-0.01269797924631344,-0.004383484162895912,-0.018113417862616665,-0.018113312049246155,0.01711649365628598,-0.01993718421411994,-0.01269797924631344,-0.004383484162895912,-0.018113417862616665,-0.018113312049246155,0.01711649365628598
1999-08-05,-0.017974083879058078,-0.009957129027796996,-0.022866070160488583,0.015893287923939292,0.01589306815420022,0.41334784843811434,-0.017974083879058078,-0.009957129027796996,-0.022866070160488583,0.015893287923939292,0.01589306815420022,0.41334784843811434
1999-08-06,0.008513053348467636,0.011314429389579495,0.02209302325581386,-0.010755692135773098,-0.010755659759919434,-0.33714536351576874,0.008513053348467636,0.011314429389579495,0.02209302325581386,-0.010755692135773098,-0.010755659759919434,-0.33714536351576874
1999-08-09,0.0,-0.015469613259668558,-0.007821387940841862,-0.012849477548715016,-0.01284938742336783,-0.35577217927405946,0.0,-0.015469613259668558,-0.007821387940841862,-0.012849477548715016,-0.01284938742336783,-0.35577217927405946
1999-08-10,-0.019133370849746756,-0.014730639730639705,-0.028808943672065324,-0.009011586325275323,-0.009011284859858804,1.1002580354235039,-0.019133370849746756,-0.014730639730639705,-0.028808943672065324,-0.009011586325275323,-0.009011284859858804,1.1002580354235039
1999-08-11,0.011474469305794655,0.020646447387156597,0.025088547815820483,0.03290993071593529,0.032909483306243326,-0.2186292284937258,0.011474469305794655,0.020646447387156597,0.025088547815820483,0.03290993071593529,0.032909483306243326,-0.2186292284937258
1999-08-12,0.01871809415768566,0.008928571428571397,0.015836452634609754,-0.01173840134153159,-0.01173806307278591,-0.029493031279099968,0.01871809415768566,0.008928571428571397,0.015836452634609754,-0.01173840134153159,-0.01173806307278591,-0.029493031279099968
1999-08-13,0.0050111358574609355,0.02157079646017701,0.02154195011337867,0.04355203619909509,0.043551970707383036,0.1280062917813607,0.0050111358574609355,0.02157079646017701,0.02154195011337867,0.04355203619909509,0.043551970707383036,0.1280062917813607
1999-08-16,0.02160664819944591,0.010286951813752054,0.01664816870144281,0.00799457994579944,0.0079945946573996,-0.20024263383208063,0.02160664819944591,0.010286951813752054,0.01664816870144281,0.00799457994579944,0.0079945946573996,-0.20024263383208063
1999-08-17,0.017353579175704903,0.006430868167202508,0.0016375545851528006,0.004973786799300939,0.004973767415075381,-0.005422558540965627,0.017353579175704903,0.006430868167202508,0.0016375545851528006,0.004973786799300939,0.004973767415075381,-0.005422558540965627
1999-08-18,-0.008528784648187626,0.0026624068157614644,0.003269754768392419,-0.011235955056179803,-0.011235856054100712,-0.38333158023912206,-0.008528784648187626,0.0026624068157614644,0.003269754768392419,-0.011235955056179803,-0.011235856054100712,-0.38333158023912206
1999-08-19,-0.015591397849462396,-0.02071163037705792,-0.014530146659424203,-0.011904761904761862,-0.011904820435541863,0.44385376392995224,-0.015591397849462396,-0.02071163037705792,-0.014530146659424203,-0.011904761904761862,-0.011904820435541863,0.44385376392995224
1999-08-20,-0.0016384489350081965,0.005965292841648484,0.0020669698222406385,0.015881708652792925,0.015881423679018347,-0.31867136584693534,-0.0016384489350081965,0.005965292841648484,0.0020669698222406385,0.015881708652792925,0.015881423679018347,-0.31867136584693534
